Brand,Year,Model,UsedOrNew,Transmission,Kilometres,Price,State,Litres
Nissan,2012,X-Trail,USED,Automatic,185509,13990,WA,2.0
Toyota,2012,Hilux,USED,Automatic,174859,34990,WA,3.0
Holden,2009,Commodore,USED,Automatic,196453,10990,WA,3.6
Toyota,2021,C-HR,USED,Automatic,23324,44880,WA,1.8
Mazda,2018,CX-3,USED,Automatic,198886,17999,WA,2.0
Jeep,2019,Wrangler,USED,Automatic,49602,43998,WA,3.6
FPV,2010,GT,USED,Manual,134003,57957,WA,5.0
Holden,2008,Rodeo,USED,Manual,314973,11999,WA,3.0
Volkswagen,2017,Tiguan,USED,Automatic,92526,32990,WA,2.0
Hyundai,2020,I30,USED,Automatic,56405,23999,WA,2.0
Nissan,2006,Navara,USED,Manual,230114,12990,WA,3.0
Toyota,2019,Landcruiser,USED,Manual,131839,69990,WA,4.5
Mazda,2020,3,USED,Automatic,52000,31999,WA,2.5
Holden,2016,Commodore,USED,Automatic,102917,27870,WA,3.6
Ford,2014,Ecosport,USED,Manual,84902,11990,WA,1.0
Holden,2016,Cruze,USED,Automatic,98778,13990,WA,1.8
Kia,2014,Optima,USED,Automatic,121371,14990,WA,2.4
Mitsubishi,2009,Triton,USED,Manual,283598,13990,WA,2.5
Mitsubishi,2020,Triton,USED,Automatic,89201,39800,WA,2.4
Mitsubishi,2014,Pajero,USED,Automatic,190184,29870,WA,3.2
Ford,2020,Ranger,USED,Manual,71920,52800,WA,3.2
Holden,2017,Astra,USED,Automatic,80973,18985,WA,1.4
Mitsubishi,2015,Outlander,USED,Automatic,134215,18994,WA,2.0
Nissan,2013,Pulsar,USED,Automatic,125859,12989,WA,1.8
Isuzu,2023,D-MAX,USED,Automatic,4941,55999,WA,3.0
Toyota,2022,Corolla,USED,Automatic,25252,29990,WA,2.0
Mazda,2022,CX-8,USED,Automatic,26808,44870,WA,2.5
Mazda,2022,CX-9,USED,Automatic,11137,57870,WA,2.5
Mazda,2021,CX-8,USED,Automatic,25436,55870,WA,2.2
Jeep,2013,Grand,USED,Automatic,195024,23750,WA,3.6
Toyota,2017,Hiace,USED,Automatic,201511,26990,WA,2.7
Subaru,2014,Forester,USED,Automatic,163091,19870,WA,2.5
Nissan,2015,Pathfinder,USED,Automatic,113523,22888,WA,3.5
Kia,2017,Sportage,USED,Automatic,59500,32999,WA,2.4
Subaru,2019,XV,USED,Automatic,68964,29995,WA,2.0
Hyundai,2019,Tucson,USED,Automatic,37109,38999,WA,1.6
Holden,2017,Equinox,USED,Automatic,89693,22987,WA,2.0
Kia,2021,Carnival,USED,Automatic,31687,44999,WA,3.5
Nissan,2014,Navara,USED,Manual,139400,17990,WA,2.5
Nissan,2010,Navara,USED,Automatic,346624,12990,WA,2.5
Ford,2010,Falcon,USED,Manual,158414,20990,WA,4.0
Ford,2016,Ecosport,USED,Automatic,112220,16990,WA,1.5
Nissan,2016,Qashqai,USED,Automatic,74194,21990,WA,2.0
Hyundai,2010,I30,USED,Manual,229732,8488,WA,1.6
Mazda,2018,CX-3,USED,Automatic,97094,23990,WA,2.0
Isuzu,2022,D-MAX,USED,Automatic,11550,69988,WA,3.0
Nissan,2011,Dualis,USED,Automatic,149632,13990,WA,2.0
Toyota,2015,Hilux,USED,Automatic,152298,38990,WA,3.0
Mitsubishi,2013,Outlander,USED,Automatic,121114,19488,WA,2.3
Nissan,2013,Pathfinder,USED,Automatic,101472,24988,WA,2.5
Volkswagen,2019,Amarok,USED,Automatic,103997,51888,WA,3.0
LDV,2020,T60,USED,Manual,27529,28988,WA,2.8
Isuzu,2016,D-MAX,USED,Manual,165110,40990,WA,3.0
Mitsubishi,2014,Lancer,USED,Automatic,84393,42988,WA,2.0
Toyota,2016,Yaris,USED,Manual,37413,17988,WA,1.3
Ford,2015,Transit,USED,Manual,111033,31988,WA,2.2
HSV,2013,Clubsport,USED,Automatic,95066,70990,WA,6.2
Toyota,2015,Hilux,USED,Automatic,107084,50990,WA,2.8
Toyota,2021,RAV4,USED,Automatic,13591,54990,WA,2.5
Mazda,2015,2,USED,Automatic,193198,12990,WA,1.5
Mitsubishi,2016,Triton,USED,Automatic,126922,33990,WA,2.4
Hyundai,2014,Veloster,USED,Manual,137551,15985,WA,1.6
Subaru,2007,Outback,USED,Automatic,273034,4990,WA,2.5
Mitsubishi,2019,Pajero,USED,Automatic,73139,45888,WA,3.2
Ford,2013,Territory,USED,Automatic,160155,14985,WA,2.7
Toyota,2009,Avensis,USED,Automatic,149154,11998,WA,2.4
Mitsubishi,2018,Outlander,USED,Automatic,93698,22000,WA,2.4
Volkswagen,2017,Golf,USED,Automatic,114054,23982,WA,1.4
Volkswagen,2005,Golf,USED,Manual,241792,7990,WA,2.0
Ford,2016,Everest,USED,Automatic,97013,34991,WA,3.2
Mitsubishi,2017,Eclipse,USED,Automatic,233608,18888,WA,1.5
MG,2020,MG3,USED,Automatic,35300,19999,WA,1.5
Toyota,2021,Camry,USED,Automatic,53920,38990,WA,2.5
Holden,2016,Captiva,USED,Automatic,128001,12990,WA,2.4
Ford,2016,Ranger,USED,Automatic,99839,30999,WA,2.2
Mitsubishi,2021,Eclipse,USED,Automatic,18772,48987,WA,2.4
Suzuki,2021,Baleno,USED,Automatic,42507,18990,WA,1.4
Mitsubishi,2019,Triton,USED,Automatic,115010,39970,WA,2.4
Toyota,2018,Landcruiser,USED,Manual,117922,59990,WA,2.8
Nissan,2020,X-Trail,USED,Automatic,54776,31990,WA,2.5
Ssangyong,2020,Musso,USED,Automatic,70561,34777,WA,2.2
Holden,2013,Commodore,USED,Automatic,92095,21998,WA,3.6
Toyota,2017,Landcruiser,USED,Automatic,188940,48990,WA,2.8
Toyota,2015,RAV4,USED,Automatic,82159,23888,WA,2.0
Toyota,2019,Hilux,USED,Manual,112184,54990,WA,2.8
Suzuki,2015,Swift,USED,Automatic,93770,14999,WA,1.4
Peugeot,2010,207,USED,Automatic,146303,7888,WA,1.6
Toyota,2012,RAV4,USED,Automatic,217255,15990,WA,2.4
Nissan,2015,370Z,USED,Automatic,55123,37999,WA,3.7
Chrysler,2012,300,USED,Automatic,175774,19998,WA,3.0
Jeep,2011,Grand,USED,Automatic,93983,25999,WA,5.7
Lexus,2009,RX350,USED,Automatic,260000,13990,WA,3.5
Holden,2011,Commodore,USED,Manual,189474,24999,WA,6.0
Ford,2005,Falcon,USED,Manual,177000,21990,WA,5.4
Toyota,2006,Landcruiser,USED,Automatic,365000,18990,WA,3.0
Toyota,2014,Kluger,USED,Automatic,184455,25990,WA,3.5
Kia,2016,Cerato,USED,Automatic,135094,15998,WA,2.0
Jeep,2010,Wrangler,USED,Manual,89456,22990,WA,3.8
Toyota,2012,FJ,USED,Automatic,379973,22990,WA,4.0
Nissan,2014,Navara,USED,Manual,172899,19990,WA,2.5
Mitsubishi,2011,Pajero,USED,Automatic,216328,24990,WA,3.2
Subaru,2020,Forester,USED,Automatic,61202,35998,WA,2.0
BMW,2013,328I,USED,Automatic,147926,24990,WA,2.0
Honda,2019,Civic,USED,Manual,68602,49990,WA,2.0
Ford,2018,Mondeo,USED,Automatic,73078,19990,WA,2.0
Mazda,2015,MX-5,USED,Automatic,69100,29999,WA,1.5
Mazda,2022,CX-5,USED,Automatic,16755,41999,WA,2.5
Holden,2018,Colorado,USED,Automatic,80104,43999,WA,2.8
Ford,2022,Everest,USED,Automatic,18145,68879,WA,2.0
Hyundai,2019,Accent,USED,Automatic,37610,19999,WA,1.6
Isuzu,2016,D-MAX,USED,Automatic,101151,38990,WA,3.0
Ford,2019,Ranger,USED,Automatic,90533,63800,WA,2.0
Ford,2011,Falcon,USED,Automatic,129130,19999,WA,4.0
Toyota,2019,HiAce,USED,Automatic,179880,42990,NSW,2.8
Toyota,2017,Hiace,USED,Automatic,247951,36990,NSW,3.0
Toyota,2011,Yaris,USED,Automatic,99300,17990,NSW,1.3
Ford,2015,Ranger,USED,Automatic,165454,32888,NSW,3.2
Honda,2009,Accord,USED,Automatic,150001,12999,NSW,2.4
Land,2013,Rover,USED,Automatic,121100,31800,NSW,2.2
Hyundai,2014,Iload,USED,Manual,109306,22880,NSW,2.5
Nissan,2018,Qashqai,USED,Automatic,58999,25800,NSW,2.0
Audi,2008,Q7,USED,Automatic,163107,16995,NSW,3.0
Mazda,2018,3,USED,Automatic,139723,19490,NSW,2.0
Ford,2018,Transit,USED,Automatic,180588,42000,NSW,2.0
Hyundai,2012,I30,USED,Automatic,47850,19990,NSW,1.8
Hyundai,2016,I30,USED,Automatic,72363,19990,NSW,1.8
Volkswagen,2018,Tiguan,USED,Automatic,102563,33880,NSW,2.0
Toyota,2019,HiAce,USED,Automatic,68410,71990,NSW,2.8
BMW,2008,320I,USED,Automatic,130360,9995,NSW,2.0
Toyota,2017,Hilux,USED,Automatic,124497,31999,NSW,4.0
Toyota,2015,Hiace,USED,Automatic,101886,37990,NSW,3.0
Mercedes-Benz,2020,CLA,USED,Automatic,61693,56800,NSW,2.0
Subaru,2013,Impreza,USED,Automatic,150000,9999,NSW,2.0
Land,2014,Rover,USED,Automatic,191825,54990,NSW,3.0
Holden,2017,Captiva,USED,Automatic,129820,18995,NSW,2.4
Ford,2014,Kuga,USED,Automatic,86655,18990,NSW,1.6
Toyota,2009,Hilux,USED,Automatic,259000,12990,NSW,4.0
Hyundai,2016,Santa,USED,Automatic,79308,33800,NSW,2.2
Holden,2014,Cruze,USED,Automatic,154070,9990,NSW,1.8
Ford,2022,Ranger,USED,Automatic,6930,54990,NSW,2.0
Holden,2013,Colorado,USED,Manual,123905,24995,NSW,2.8
Audi,2011,A1,USED,Manual,166218,10888,NSW,1.4
Audi,2013,A3,USED,Automatic,64111,19950,NSW,1.8
Subaru,2017,Liberty,USED,Automatic,111200,20900,NSW,2.5
Mitsubishi,2015,Triton,USED,Manual,224000,18500,NSW,2.4
Nissan,2015,Pathfinder,USED,Automatic,92420,29990,NSW,3.5
Porsche,2004,Cayenne,USED,Automatic,139190,21600,NSW,4.5
Great,2013,Wall,USED,Manual,199997,7992,NSW,2.4
Honda,2004,CR-V,USED,Automatic,227892,9999,NSW,2.4
Renault,2023,Megane,NEW,Automatic,8,72800,NSW,1.8
Mitsubishi,2013,Pajero,USED,Automatic,305720,17950,NSW,3.2
Mini,2004,Cooper,USED,Automatic,190380,9995,NSW,1.6
Mini,2013,Countryman,USED,Automatic,213779,11750,NSW,2.0
Holden,2013,Cruze,USED,Automatic,178698,7990,NSW,1.4
Ford,2019,Ranger,USED,Automatic,166220,35999,NSW,3.2
BMW,2014,320D,USED,Automatic,113134,26888,NSW,2.0
Isuzu,2016,D-MAX,USED,Manual,179008,29990,NSW,3.0
Kia,2018,Carnival,USED,Automatic,63215,34880,NSW,3.3
Audi,2019,Q2,USED,Automatic,38049,37880,NSW,1.4
Mazda,2023,CX-5,NEW,Automatic,4,47162,NSW,2.5
Porsche,2007,Cayenne,USED,Automatic,206149,18890,NSW,4.8
Mitsubishi,2018,Pajero,USED,Automatic,182833,32950,NSW,2.4
Ford,2015,Kuga,USED,Automatic,120656,14950,NSW,1.5
Toyota,2015,HiAce,USED,Automatic,174988,32990,NSW,3.0
Holden,2012,Cruze,USED,Manual,144613,6999,NSW,1.8
Subaru,2014,Outback,USED,Automatic,200507,15990,NSW,2.0
Ford,2013,Focus,USED,Automatic,105228,14995,NSW,2.0
Volkswagen,2021,Tiguan,USED,Automatic,27875,37990,NSW,1.4
Isuzu,2014,MU-X,USED,Automatic,152657,32999,NSW,3.0
Hyundai,2015,Iload,USED,Automatic,262568,15999,NSW,2.5
Hyundai,2014,I30,USED,Automatic,98868,16999,NSW,1.6
Ford,2007,Falcon,USED,Automatic,229860,5990,NSW,4.0
Ford,2019,Ranger,USED,Automatic,132249,48800,NSW,3.2
Toyota,2017,Camry,USED,Automatic,54350,24990,NSW,2.5
Mitsubishi,2011,Lancer,USED,Manual,230000,5500,NSW,2.0
Toyota,2019,Kluger,USED,Automatic,56460,42888,NSW,3.5
Ford,2021,Ranger,USED,Automatic,16399,72990,NSW,2.0
BMW,2013,320I,USED,Automatic,102446,24990,NSW,2.0
Mitsubishi,2017,ASX,USED,Automatic,160013,19990,NSW,2.0
Honda,2012,Jazz,USED,Automatic,64912,13990,NSW,1.3
Hyundai,2014,IX35,USED,Automatic,64896,18990,NSW,2.0
Hyundai,2012,IX35,USED,Automatic,79998,19990,NSW,2.0
Mazda,2023,CX-30,NEW,Automatic,7,46988,NSW,2.5
Toyota,2005,Camry,USED,Automatic,246947,5999,NSW,2.4
Volkswagen,2011,Polo,USED,Manual,144255,7999,NSW,1.6
Mazda,2015,3,USED,Automatic,167670,16990,NSW,2.5
Mitsubishi,2021,ASX,USED,Automatic,58908,25480,NSW,2.0
Kia,2020,Carnival,USED,Automatic,5578,39888,NSW,3.3
Ford,2013,Territory,USED,Automatic,152258,22995,NSW,2.7
Audi,2021,A4,USED,Automatic,29945,57990,NSW,2.0
Toyota,2012,HiAce,USED,Automatic,137912,24995,NSW,2.7
Subaru,2018,WRX,USED,Manual,99265,39995,NSW,2.0
LDV,2021,G10,USED,Automatic,44316,26888,NSW,1.9
Nissan,2020,X-Trail,USED,Automatic,74178,25888,NSW,2.5
Mitsubishi,2021,ASX,USED,Automatic,55949,25490,NSW,2.0
Toyota,2015,Hiace,USED,Automatic,274630,33990,NSW,3.0
Holden,2005,Commodore,USED,Automatic,170072,10950,NSW,3.6
Holden,2011,Epica,USED,Automatic,157000,8888,NSW,2.0
Kia,2018,Sportage,USED,Automatic,32237,27990,NSW,2.0
Land,2018,Rover,USED,Automatic,83441,58999,NSW,2.0
Honda,2006,Odyssey,USED,Automatic,210358,7777,NSW,2.4
Audi,2015,A6,USED,Automatic,91234,39888,NSW,3.0
Mercedes-Benz,1989,560,USED,Automatic,198000,59999,NSW,5.5
Holden,1994,Commodore,USED,Automatic,48835,16950,NSW,3.8
Toyota,2005,HiAce,USED,Automatic,202406,21900,NSW,2.5
Holden,2015,Captiva,USED,Automatic,167691,15995,NSW,2.2
Hyundai,2022,Tucson,NEW,Automatic,10,53044,NSW,2.0
Nissan,2014,Pulsar,USED,Automatic,140219,13990,NSW,1.8
Ford,2011,Territory,USED,Automatic,167095,10499,NSW,4.0
Kia,2014,Sportage,USED,Automatic,186712,14999,NSW,2.0
Mitsubishi,2023,Triton,NEW,Automatic,10,52710,NSW,2.4
Suzuki,2022,Swift,NEW,Automatic,15,28085,NSW,1.2
Honda,2007,CR-V,USED,Automatic,225950,10990,NSW,2.4
Volvo,2014,XC90,USED,Automatic,231419,12499,NSW,2.4
Subaru,2009,Impreza,USED,Manual,108602,17995,NSW,2.5
Audi,2011,A3,USED,Automatic,147000,9800,NSW,2.0
Hyundai,2012,IX35,USED,Automatic,99581,13995,NSW,2.0
Audi,2009,A6,USED,Automatic,114000,8200,NSW,2.0
Toyota,2007,Hiace,USED,Manual,354238,14990,NSW,2.7
Subaru,2018,Outback,USED,Automatic,45376,41990,NSW,3.6
Kia,2019,Cerato,USED,Automatic,53781,23490,NSW,2.0
Toyota,2017,Corolla,USED,Automatic,84779,22900,NSW,1.8
Nissan,2008,Dualis,USED,Automatic,190400,8000,NSW,2.0
Mini,2012,Cooper,USED,Automatic,154822,13990,NSW,1.6
Holden,2008,Calais,USED,Automatic,101000,24999,NSW,6.0
Toyota,2015,Landcruiser,USED,Automatic,252019,39990,NSW,3.0
Mercedes-Benz,2011,E250,USED,Automatic,133573,19500,NSW,2.1
Mini,2012,Cooper,USED,Automatic,52951,16990,NSW,1.6
BMW,2016,125I,USED,Automatic,43754,26998,NSW,2.0
Hyundai,2022,Santa,NEW,Automatic,12,65863,NSW,2.2
Honda,2007,Civic,USED,Manual,185326,12999,NSW,2.0
Toyota,2019,Corolla,USED,Automatic,95071,28999,NSW,1.8
Toyota,2013,Hilux,USED,Manual,149747,24950,NSW,2.7
Mitsubishi,2023,Triton,NEW,Automatic,10,59230,NSW,2.4
Volkswagen,2017,Tiguan,USED,Automatic,78335,33990,NSW,2.0
Kia,2019,Carnival,USED,Automatic,55702,44990,NSW,2.2
Hyundai,2015,Veloster,USED,Manual,122015,18950,NSW,1.6
Holden,1985,Commodore,USED,Automatic,259000,69000,NSW,5.0
Hyundai,2013,IX35,USED,Automatic,225191,13880,NSW,2.0
Skoda,2012,Fabia,USED,Automatic,125502,11999,NSW,1.4
Volkswagen,2015,Golf,USED,Automatic,123869,18990,NSW,1.4
Toyota,2015,Hilux,USED,Automatic,143766,21990,NSW,2.7
Hyundai,2018,I30,USED,Automatic,62534,21888,NSW,2.0
Ford,2017,Ranger,USED,Automatic,115666,39888,NSW,3.2
Volkswagen,2010,Golf,USED,Automatic,84000,8999,NSW,1.4
Renault,2022,Arkana,NEW,Automatic,8,49990,NSW,1.3
Toyota,2002,RAV4,USED,Automatic,208000,7888,NSW,2.0
Toyota,2007,HiAce,USED,Automatic,77512,34990,NSW,2.7
Ford,2013,Territory,USED,Automatic,157045,13980,NSW,2.7
Lexus,2013,IS350,USED,Automatic,193780,21999,NSW,3.5
Hyundai,2014,Veloster,USED,Manual,141555,19995,NSW,1.6
Honda,2009,Civic,USED,Automatic,86002,13995,NSW,1.8
Toyota,2010,Hiace,USED,Automatic,260822,24990,NSW,2.7
Hyundai,2014,IX35,USED,Automatic,145459,16800,NSW,2.0
Land,2013,Rover,USED,Automatic,125723,18800,NSW,2.2
Land,2013,Rover,USED,Automatic,187010,51555,NSW,3.0
Mazda,2006,2,USED,Manual,115602,5990,NSW,1.5
Holden,2017,Colorado,USED,Automatic,186181,33888,NSW,2.8
Honda,2013,CR-V,USED,Manual,274818,9980,NSW,2.0
Toyota,2011,Tarago,USED,Automatic,162282,17990,NSW,2.4
Mazda,2015,BT-50,USED,Automatic,220852,22990,NSW,3.2
Isuzu,2018,D-MAX,USED,Automatic,51274,44990,NSW,3.0
Hyundai,2013,I30,USED,Automatic,164511,15995,NSW,1.6
Audi,2015,Q3,USED,Automatic,153500,19990,NSW,2.0
Mazda,2016,CX-3,USED,Automatic,114922,19990,NSW,2.0
Toyota,2013,Kluger,USED,Automatic,142072,23999,NSW,3.5
Toyota,2015,Kluger,USED,Automatic,120311,26990,NSW,3.5
Subaru,2014,Outback,USED,Automatic,181124,16990,NSW,2.0
Nissan,2022,X-Trail,USED,Automatic,29839,29000,NSW,2.5
Mitsubishi,2020,ASX,USED,Automatic,33947,26400,NSW,2.0
Jeep,2014,Wrangler,USED,Manual,99822,34995,NSW,3.6
Holden,2007,Astra,USED,Automatic,175108,7995,NSW,1.8
Mazda,2023,3,NEW,Manual,7,40888,NSW,2.5
Toyota,2015,Yaris,USED,Automatic,44294,19950,NSW,1.3
Mercedes-Benz,2011,C250,USED,Automatic,156474,19995,NSW,2.1
Audi,2012,A4,USED,Automatic,108285,14999,NSW,2.0
Toyota,2015,Hiace,USED,Automatic,193375,43990,NSW,3.0
Toyota,2013,Kluger,USED,Automatic,162707,23990,NSW,3.5
Mitsubishi,2021,ASX,USED,Automatic,46051,26888,NSW,2.0
Fiat,2014,500,USED,Automatic,43981,13800,NSW,1.2
Mazda,2021,CX-30,USED,Automatic,79326,27990,NSW,2.0
Toyota,2020,Corolla,USED,Automatic,54283,35990,NSW,1.8
Toyota,2005,HiAce,USED,Manual,372446,14995,NSW,2.7
Toyota,2008,HiAce,USED,Automatic,324088,29999,NSW,2.7
Holden,2013,Calais,USED,Automatic,205199,17995,NSW,3.6
Toyota,2013,HiAce,USED,Automatic,356716,20880,NSW,3.0
Ford,2016,Territory,USED,Automatic,97195,19990,NSW,2.7
Holden,2000,Commodore,USED,Manual,37649,58888,NSW,5.7
BMW,2017,530I,USED,Automatic,110539,45999,NSW,2.0
Jeep,2017,Grand,USED,Automatic,57029,34995,NSW,3.6
Toyota,2019,Kluger,USED,Automatic,48459,48888,NSW,3.5
Nissan,2014,Qashqai,USED,Automatic,43496,24990,NSW,2.0
Jeep,2016,Grand,USED,Automatic,117582,20500,NSW,3.6
Volkswagen,2018,Passat,USED,Automatic,71066,40789,NSW,2.0
Hyundai,2017,Iload,USED,Automatic,186465,24850,NSW,2.5
BMW,2013,X3,USED,Automatic,179420,14999,NSW,2.0
Toyota,2017,Hilux,USED,Automatic,61448,54990,NSW,2.8
Ford,2016,Everest,USED,Automatic,106249,43990,NSW,3.2
Kia,2015,RIO,USED,Manual,66325,14995,NSW,1.4
Mercedes-Benz,2009,Vito,USED,Automatic,278898,12950,NSW,2.1
Volkswagen,2020,Tiguan,USED,Automatic,36754,48888,NSW,2.0
Subaru,2015,BRZ,USED,Automatic,105402,32990,NSW,2.0
Hyundai,2015,Tucson,USED,Automatic,169569,20995,NSW,2.0
BMW,2008,135I,USED,Automatic,125311,17220,NSW,3.0
Mitsubishi,2021,Pajero,USED,Automatic,50000,49800,NSW,2.4
Toyota,2019,RAV4,USED,Automatic,144129,31950,NSW,2.0
Dodge,2008,Journey,USED,Automatic,181199,12995,NSW,2.7
Holden,2002,Commodore,USED,Automatic,173934,19990,NSW,5.7
Toyota,2009,Kluger,USED,Automatic,267212,12995,NSW,3.5
Toyota,2016,Hiace,USED,Automatic,275505,40990,NSW,3.0
Subaru,2020,Outback,USED,Automatic,22382,42990,NSW,2.5
Volkswagen,2011,Caddy,USED,Manual,259299,10999,NSW,1.6
Holden,2003,Commodore,USED,Manual,247563,16995,NSW,5.7
Subaru,2016,Liberty,USED,Automatic,74189,25990,NSW,3.6
Mercedes-Benz,2016,E400,USED,Automatic,74294,54990,NSW,3.0
BMW,2019,X1,USED,Automatic,44684,44999,NSW,2.0
Volkswagen,2007,Jetta,USED,Manual,202690,6995,NSW,2.0
Ford,2004,Falcon,USED,Automatic,260525,4990,NSW,4.0
Holden,2018,Astra,USED,Automatic,34854,18880,NSW,1.4
Holden,2011,Commodore,USED,Automatic,287742,6300,NSW,3.0
Toyota,2004,Estima,USED,Automatic,139648,10990,NSW,2.4
Mitsubishi,2015,Outlander,USED,Automatic,109788,25888,NSW,2.3
Nissan,2008,X-Trail,USED,Automatic,184398,10990,NSW,2.5
Mercedes-Benz,2009,E350,USED,Automatic,130620,23800,NSW,3.5
Hyundai,2017,I30,USED,Automatic,127260,20995,NSW,1.6
Nissan,2017,Navara,USED,Automatic,247342,26880,NSW,2.3
Mitsubishi,2019,Triton,USED,Automatic,106801,42990,NSW,2.4
Audi,2018,Q5,USED,Automatic,82563,42800,NSW,2.0
Kia,2011,Optima,USED,Automatic,268865,9999,NSW,2.4
Ford,2011,Focus,USED,Manual,204000,6999,NSW,1.6
Toyota,2023,RAV4,USED,Automatic,11,71888,NSW,2.5
Nissan,2006,Navara,USED,Manual,457207,7995,NSW,3.0
BMW,2007,320I,USED,Automatic,144184,9990,NSW,2.0
Subaru,2013,Tribeca,USED,Automatic,138894,16800,NSW,3.6
Mazda,2013,CX-5,USED,Automatic,124741,19995,NSW,2.5
Volkswagen,2023,Arteon,NEW,Automatic,102,65990,NSW,2.0
Toyota,2019,Hilux,USED,Automatic,74374,53888,NSW,2.8
Subaru,2018,Outback,USED,Automatic,59732,34990,NSW,2.5
Mercedes-Benz,2006,ML500,USED,Automatic,210338,16995,NSW,5.0
Kia,2016,Sportage,USED,Automatic,196921,17880,NSW,2.0
Mitsubishi,2011,Lancer,USED,Automatic,126116,42888,NSW,2.0
Ford,2015,Ranger,USED,Automatic,262000,13800,NSW,2.2
Nissan,2002,Patrol,USED,Manual,434896,9999,NSW,3.0
Toyota,1993,Supra,USED,Manual,223931,69880,NSW,3.0
Audi,2008,Q7,USED,Automatic,205197,16990,NSW,3.0
Nissan,2013,Pulsar,USED,Automatic,103312,16995,NSW,1.8
Suzuki,2006,Swift,USED,Manual,170808,4950,NSW,1.5
Mazda,2019,3,USED,Automatic,55547,25480,NSW,2.0
Hyundai,2009,I30,USED,Manual,177172,6990,NSW,2.0
Mercedes-Benz,2007,A170,USED,Automatic,148556,6999,NSW,1.7
Mazda,2023,CX-9,NEW,Automatic,2,71187,NSW,2.5
LDV,2019,V80,USED,Automatic,215139,19990,NSW,2.5
Holden,2015,Captiva,USED,Automatic,120566,13995,NSW,2.4
Nissan,2015,Navara,USED,Automatic,194668,26999,NSW,2.3
Toyota,2016,Hilux,USED,Manual,131986,22990,NSW,2.4
HSV,2002,Clubsport,USED,Automatic,153201,34999,NSW,5.7
Mazda,2010,CX-9,USED,Automatic,227321,14995,NSW,3.7
Toyota,2005,Landcruiser,USED,Automatic,299451,22880,NSW,3.0
Holden,2016,Colorado,USED,Manual,128333,28950,NSW,2.8
Mercedes-Benz,2015,C200,USED,Automatic,149271,31888,NSW,2.0
Nissan,2013,Pathfinder,USED,Automatic,238000,12990,NSW,3.5
Nissan,2010,Patrol,USED,Automatic,209470,24999,NSW,3.0
Subaru,2005,Outback,USED,Automatic,200780,4995,NSW,2.5
BMW,2015,118D,USED,Automatic,33841,24888,NSW,2.0
Subaru,2012,XV,USED,Automatic,232600,11999,NSW,2.0
Toyota,2011,Hilux,USED,Automatic,233032,18995,NSW,2.7
Kia,2020,RIO,USED,Automatic,43657,21990,NSW,1.4
Isuzu,2014,MU-X,USED,Automatic,142799,32990,NSW,3.0
Ford,2007,Ranger,USED,Manual,233589,11880,NSW,3.0
Mitsubishi,2021,ASX,USED,Automatic,50000,25888,NSW,2.0
Ford,2014,Ranger,USED,Manual,190304,37750,NSW,3.2
Hyundai,2020,Kona,USED,Automatic,57896,23888,NSW,2.0
Audi,2017,Q2,USED,Automatic,107572,34950,NSW,2.0
Mazda,2023,CX-9,NEW,Automatic,5,71712,NSW,2.5
Nissan,2012,Navara,USED,Automatic,288216,18800,NSW,2.5
Mitsubishi,2008,Triton,USED,Automatic,191592,18950,NSW,2.5
Nissan,2014,Navara,USED,Manual,207896,21995,NSW,2.5
Mazda,2023,BT-50,NEW,Automatic,9,66841,NSW,3.0
Toyota,2016,Landcruiser,USED,Automatic,265908,34950,NSW,2.8
Volkswagen,2015,Caddy,USED,Manual,117775,17990,NSW,1.2
Volvo,2022,XC40,USED,Automatic,4137,59990,NSW,2.0
Toyota,2005,Landcruiser,USED,Manual,361771,34999,NSW,4.2
Audi,2010,A3,USED,Automatic,145374,14995,NSW,1.8
Kia,2020,Picanto,USED,Automatic,36969,23950,NSW,1.2
Holden,2015,Captiva,USED,Automatic,82508,20950,NSW,2.2
Mitsubishi,2014,Pajero,USED,Automatic,220183,29995,NSW,3.2
Hyundai,2017,Tucson,USED,Automatic,130182,21980,NSW,2.0
Mazda,2023,6,NEW,Automatic,2,54117,NSW,2.5
Mercedes-Benz,2005,SL500,USED,Automatic,78774,47950,NSW,5.0
BMW,2009,X6,USED,Automatic,146319,24800,NSW,3.0
Toyota,2013,Hilux,USED,Automatic,199065,20995,NSW,4.0
Mitsubishi,2022,Triton,USED,Automatic,21366,50990,NSW,2.4
Subaru,2002,Outback,USED,Automatic,198037,4995,NSW,2.5
Audi,2021,A4,USED,Automatic,25431,51600,NSW,2.0
Mazda,2017,CX-9,USED,Automatic,87544,36500,NSW,2.5
Nissan,2018,Pathfinder,USED,Automatic,89711,32990,NSW,3.5
Hyundai,2009,Santa,USED,Automatic,235686,11490,NSW,2.2
Toyota,2006,Avensis,USED,Automatic,200206,6995,NSW,2.4
Mitsubishi,2016,Triton,USED,Automatic,98500,29880,NSW,2.4
Nissan,1994,300ZX,USED,Manual,171146,39980,NSW,3.0
Ford,2004,Falcon,USED,Automatic,312346,5995,NSW,4.0
Subaru,2019,Forester,USED,Automatic,123557,28950,NSW,2.5
Volkswagen,2014,Polo,USED,Manual,118839,10990,NSW,1.2
Toyota,2010,Hiace,USED,Manual,335300,19999,NSW,3.0
Toyota,2015,Hilux,USED,Manual,197691,29995,NSW,3.0
Mazda,2023,CX-9,NEW,Automatic,4,73712,NSW,2.5
